Education,Marital_Status,Income,Days_Since_Enrolled,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,HasKid,HasTeen,Age
Bachelor,Together,74485.0,2674,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,0,0,73
Bachelor,Together,65748.0,2805,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,0,1,65
Basic,Single,24367.0,2831,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,1,0,38
Bachelor,Single,91700.0,2893,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,0,0,49
Bachelor,Single,79244.0,2922,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AU,0,0,27
PhD,Married,82017.0,2964,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA,0,0,63
Bachelor,Single,58138.0,3028,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,0,0,63
Master,Married,59354.0,2431,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,0,1,67
PhD,Married,58482.0,2474,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA,0,1,65
Bachelor,Together,29478.0,2528,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,1,0,44
Bachelor,Together,64474.0,2615,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,0,1,48
Master,Single,31160.0,2651,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,1,0,45
Bachelor,Married,40321.0,2700,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,1,1,48
Bachelor,Married,40321.0,2700,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,1,1,48
Bachelor,Single,55239.0,2715,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,0,1,49
PhD,Widow,57513.0,2723,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,0,0,77
Bachelor,Together,85693.0,2800,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,0,1,41
Bachelor,Married,71855.0,2894,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,0,1,43
Basic,Married,7500.0,2958,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,0,0,44
PhD,Married,71969.0,2986,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IN,0,1,49
PhD,Married,28973.0,2989,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,0,0,43
Bachelor,Single,80872.0,2413,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,0,0,69
PhD,Married,84117.0,2414,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,0,0,64
Master,Single,38741.0,2456,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,DE,1,1,62
Master,Married,38961.0,2546,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,1,0,47
Bachelor,Single,75922.0,2567,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,0,0,52
Master,Married,56962.0,2626,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AU,1,1,55
Master,Married,56962.0,2626,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,1,1,55
Bachelor,Widow,70165.0,2645,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,0,0,71
Bachelor,Married,65308.0,2656,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,0,0,47
Master,Together,29298.0,2660,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,1,1,69
PhD,Married,63246.0,2678,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,0,1,53
Bachelor,Together,33402.0,2711,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,DE,1,1,68
Bachelor,Single,96843.0,2797,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP,0,0,30
PhD,Married,82333.0,2821,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,DE,0,0,34
Bachelor,Widow,72643.0,2852,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP,0,0,71
PhD,Together,32313.0,2868,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP,1,0,38
Master,Single,55284.0,2917,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IN,0,1,64
Bachelor,Divorced,15287.0,2992,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA,1,0,41
Bachelor,Divorced,15287.0,2992,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP,1,0,41
PhD,Married,51563.0,3001,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA,0,0,33
Master,Married,81929.0,3003,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AU,1,0,44
PhD,Together,53593.0,3056,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AU,1,1,67
Master,Married,60432.0,2477,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA,0,1,47
Master,Married,66726.0,2533,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP,1,1,63
Bachelor,Single,62450.0,2539,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IN,0,1,61
Master,Single,49514.0,2559,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IN,1,0,45
PhD,Married,43269.0,2651,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,DE,1,0,48
PhD,Married,33762.0,2722,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA,1,1,61
Bachelor,Together,60894.0,2731,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP,0,1,54
Bachelor,Together,87771.0,2768,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP,0,1,61
Bachelor,Together,87771.0,2768,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA,0,1,61
Bachelor,Married,50737.0,2779,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP,0,1,65
Bachelor,Divorced,26150.0,2840,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,1,64
Bachelor,Married,57304.0,2840,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP,0,1,69
Bachelor,Married,71107.0,2862,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP,0,1,69
Master,Together,53253.0,2868,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA,1,1,45
Bachelor,Married,81320.0,2873,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA,0,0,62
Master,Married,87000.0,2926,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AU,0,0,28
Bachelor,Married,40049.0,2942,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IN,0,1,46
Bachelor,Married,63684.0,2945,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP,0,1,50
Bachelor,Married,69016.0,2949,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,0,1,50
Bachelor,Married,7500.0,3034,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,0,1,41
Bachelor,Married,73803.0,3062,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA,0,1,63
Master,Married,46094.0,2384,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,1,47
PhD,Married,85844.0,2396,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,0,0,47
Master,Married,38452.0,2456,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,1,1,65
Master,Married,38452.0,2456,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,1,1,65
Bachelor,Married,80395.0,2583,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AU,0,0,65
Bachelor,Together,87679.0,2702,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA,0,0,32
Master,Divorced,35416.0,2746,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,0,0,71
PhD,Together,44124.0,2779,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,0,1,74
PhD,Single,50729.0,2788,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,1,1,62
Bachelor,Together,94384.0,2847,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,0,0,67
Bachelor,Together,94384.0,2847,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,0,0,67
Bachelor,Single,34412.0,2866,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AU,1,0,30
Bachelor,Married,31158.0,2883,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,0,35
Bachelor,Married,34838.0,2891,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,1,1,69
Bachelor,Married,56775.0,2908,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,0,1,41
PhD,Widow,54356.0,2952,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,0,1,71
PhD,Married,72159.0,2973,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,0,0,42
Bachelor,Single,8028.0,3014,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,0,0,29
Master,Together,55951.0,3040,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,0,1,68
PhD,Together,67911.0,2403,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,0,1,71
PhD,Together,67911.0,2403,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,DE,0,1,71
PhD,Together,20427.0,2462,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,0,47
PhD,Single,32303.0,2478,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IN,0,1,50
PhD,Married,55954.0,2483,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AU,0,1,52
PhD,Together,49187.0,2534,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,0,1,44
Master,Together,49854.0,2596,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,1,0,48
Bachelor,Divorced,63693.0,2623,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,0,1,42
Bachelor,Divorced,63693.0,2623,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,0,1,42
Master,Married,19510.0,2663,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,1,0,35
Bachelor,Divorced,52332.0,2670,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IN,0,0,61
Bachelor,Together,55593.0,2677,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IN,0,1,47
Bachelor,Together,54591.0,2693,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AU,0,1,71
Master,Widow,74859.0,2756,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,0,0,71
Bachelor,Divorced,40851.0,2858,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,1,1,49
PhD,Married,58607.0,2918,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,0,1,71
Basic,Single,7500.0,2938,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,1,0,28
PhD,Single,52614.0,2940,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,0,1,45
PhD,Single,52614.0,2940,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,0,1,45
Bachelor,Married,67445.0,3051,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,0,1,46
Bachelor,Married,67445.0,3051,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IN,0,1,46
Bachelor,Married,67445.0,3051,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AU,0,1,46
PhD,Married,36778.0,3058,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,1,1,52
Bachelor,Together,39453.0,2452,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,0,37
PhD,Together,42731.0,2616,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,1,0,51
PhD,Single,40760.0,2668,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,0,1,55
PhD,Married,69969.0,2671,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,0,0,55
Bachelor,Single,80317.0,2678,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,0,0,65
Master,Together,66636.0,2681,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,0,0,63
Master,Married,54730.0,2683,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,0,1,45
Master,Divorced,42835.0,2729,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IN,1,1,49
Master,Married,53843.0,2732,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,0,1,55
Bachelor,Married,79530.0,2773,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,0,0,60
Master,Divorced,63841.0,2799,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,0,1,52
Master,Divorced,63841.0,2799,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,0,1,52
Master,Divorced,63841.0,2799,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AU,0,1,52
Master,Married,27100.0,2815,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,0,37
Master,Married,27100.0,2815,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,DE,1,0,37
Master,Single,72309.0,2840,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,0,0,44
Bachelor,Single,50664.0,2894,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,1,1,61
Basic,Single,20194.0,2924,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,0,41
PhD,Married,76618.0,2934,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AU,0,0,45
PhD,Married,45207.0,2961,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP,1,1,46
Bachelor,Married,56721.0,2971,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,1,1,48
Bachelor,Widow,27038.0,3014,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,0,0,54
Bachelor,Single,23763.0,3056,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,0,43
Bachelor,Married,37085.0,2368,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IN,1,1,45
Master,Married,49605.0,2373,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,0,0,54
Bachelor,Divorced,1730.0,2407,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,0,0,49
Bachelor,Single,34824.0,2460,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,0,0,25
Bachelor,Single,34824.0,2460,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,0,0,25
Master,Married,63206.0,2466,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,0,0,46
Bachelor,Divorced,26759.0,2507,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AU,1,0,48
PhD,Divorced,55412.0,2584,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,CA,1,1,44
Bachelor,Together,33590.0,2603,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA,1,1,46
Bachelor,Married,70886.0,2623,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,SP,1,0,49
Bachelor,Single,72679.0,2649,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP,0,1,51
Master,Married,65073.0,2678,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP,0,0,77
Bachelor,Married,44300.0,2736,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,SP,1,1,55
Master,Together,56129.0,2739,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA,0,1,67
Master,Together,56129.0,2739,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,SP,0,1,67
Bachelor,Together,38590.0,2775,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,0,49
Master,Together,53083.0,2775,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,IN,1,1,62
Master,Single,79689.0,2778,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP,0,0,44
Bachelor,Single,34704.0,2793,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA,0,1,54
Bachelor,Married,65316.0,2796,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,SP,1,1,58
PhD,Married,41014.0,2798,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,0,42
Bachelor,Together,19740.0,2827,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,IN,0,1,60
Basic,Together,23724.0,2902,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,0,41
PhD,Married,55212.0,2948,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP,0,1,51
PhD,Married,55212.0,2948,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP,0,1,51
Bachelor,Widow,79800.0,3009,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,SP,0,0,65
Bachelor,Divorced,70647.0,3011,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,SA,0,1,53
PhD,Married,38410.0,3018,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA,0,0,46
Bachelor,Single,28071.0,3034,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,SP,0,0,40
Bachelor,Single,54803.0,3042,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP,0,1,51
Bachelor,Single,74293.0,2421,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP,0,0,27
Bachelor,Single,74293.0,2421,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA,0,0,27
Master,Married,35684.0,2433,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,1,0,36
PhD,Together,34320.0,2498,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,0,34
Bachelor,Single,41967.0,2583,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,CA,1,1,39
Master,Married,49681.0,2602,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA,0,1,44
Master,Married,49681.0,2602,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA,0,1,44
Bachelor,Together,53187.0,2611,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,SP,1,0,50
Bachelor,Together,86610.0,2662,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP,0,0,69
Bachelor,Married,70951.0,2786,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA,0,0,35
Bachelor,Single,24206.0,2843,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,1,0,50
Bachelor,Married,55357.0,2860,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,IN,1,0,35
Bachelor,Married,58113.0,2885,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP,0,1,61
PhD,Married,70643.0,2987,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,SP,0,0,36
PhD,Married,64355.0,3039,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,SP,1,0,35
Master,Together,82576.0,3062,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA,0,0,61
PhD,Single,41644.0,2416,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP,1,1,48
Bachelor,Married,72570.0,2430,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP,0,0,36
Bachelor,Divorced,30630.0,2518,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,SP,1,1,55
Master,Single,22944.0,2553,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP,1,0,39
PhD,Divorced,86979.0,2599,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,SP,0,0,49
PhD,Together,82072.0,2727,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA,0,0,50
Master,Divorced,52034.0,2773,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,SP,1,1,47
Bachelor,Single,72354.0,2803,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,SA,0,0,27
Bachelor,Together,28427.0,2830,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,0,37
Bachelor,Together,28427.0,2830,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,IN,1,0,37
Master,Single,39858.0,2886,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA,1,0,51
Master,Married,67381.0,2895,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,SP,0,1,69
Basic,Single,23529.0,2903,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP,0,1,55
Bachelor,Married,51479.0,2913,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,SP,1,1,53
Bachelor,Married,76068.0,2942,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,DE,0,1,45
Bachelor,Single,22507.0,2947,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,CA,0,0,66
Bachelor,Single,52413.0,2968,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP,1,0,36
Bachelor,Together,50116.0,2374,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,DE,1,1,63
Bachelor,Single,76624.0,2401,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,SP,0,1,58
Bachelor,Together,34587.0,2409,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,DE,1,1,67
PhD,Single,62159.0,2427,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,US,0,0,74
Bachelor,Single,66294.0,2469,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,SP,0,0,55
PhD,Together,5648.0,2473,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,US,1,1,70
Bachelor,Together,37235.0,2513,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP,1,0,36
Bachelor,Widow,85620.0,2538,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,SP,0,0,56
Bachelor,Together,23976.0,2549,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,SA,1,0,36
Master,Single,41020.0,2609,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,CA,0,0,33
Bachelor,Single,36108.0,2622,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,SA,1,0,36
Master,Divorced,57530.0,2625,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IN,0,1,69
Master,Married,62905.0,2657,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,SP,0,1,56
PhD,Married,65846.0,2773,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,CA,0,0,75
Bachelor,Married,34380.0,2788,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,CA,1,0,43
Bachelor,Divorced,41638.0,2866,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,SP,0,1,56
Bachelor,Together,63207.0,2890,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,SP,0,0,28
Bachelor,Together,28320.0,2896,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,0,1,70
Bachelor,Married,43140.0,2905,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,SP,0,1,63
Bachelor,Married,52531.0,2911,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,SP,0,0,49
Bachelor,Divorced,40246.0,2922,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,DE,1,0,43
Bachelor,Together,35196.0,2958,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,1,0,SP,1,0,36
Bachelor,Together,35196.0,2958,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,SP,1,0,36
Bachelor,Single,70596.0,2997,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP,0,0,35
Bachelor,Single,70596.0,2997,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP,0,0,35
PhD,Single,52597.0,2418,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,SA,0,1,58
